Depth      CNPOR        DPOR         GR         RHOB        RHOC        RILD        RILM        RLL3       RxoRt         SP         SSD         DCAL        ABHV         DT         ITT        MEL15       MEL20       MELCAL       SPOR        TBHV    
  3069.0000      6.3082     22.8257     64.0678      2.3197      0.2448     12.0088     11.2591     11.2358      2.6007    -41.9296   1895.0159   -999.2500    127.3709     58.5763      2.0000   -999.2500   -999.2500      7.8116      7.7626    252.7168
  3069.5000      8.4248     22.8555     79.2837      2.3192      0.2443     11.3652     11.5816     17.0699    -15.8987    -42.9625   1893.8536   -999.2500    127.2877     60.1722      2.0000   -999.2500   -999.2500      7.8912      8.8912    252.5511
  3070.0000      9.7584     22.2653     79.9675      2.3293      0.2493     11.0364     11.4161     24.7643    -31.5900    -44.0269   1901.2367   -999.2500    127.2017     60.6483      0.0000   -999.2500   -999.2500      7.9161      9.2280    252.3826
  3070.5000     10.2936     21.3266     72.3737      2.3453      0.2615     11.0394     10.9844     20.8376    -24.8311    -44.8697   1927.6874   -999.2500    127.1134     59.9936      0.0000   -999.2500   -999.2500      7.9223      8.7650    252.2119
  3071.0000     10.4558     20.3338     62.2908      2.3623      0.2789     11.4628     10.7522     15.0335    -10.5993    -45.3993   1971.2606   -999.2500    127.0249     58.7506      0.0000   -999.2500   -999.2500      7.9234      7.8859    252.0408
  3071.5000     10.2574     19.4816     56.6599      2.3769      0.2950     12.1649     10.7204     14.7251     -7.4654    -45.6691   2013.8762   -999.2500    126.9361     57.6801      0.0000   -999.2500   -999.2500      7.9284      7.1288    251.8696
  3072.0000      9.8570     18.8787     54.5115      2.3872      0.3036     12.8824     10.9033     13.2830     -1.1969    -45.7766   2034.7153   -999.2500    126.8474     57.2421      0.0000   -999.2500   -999.2500      7.9379      6.8190    251.6983
  3072.5000      9.4666     18.6476     49.5535      2.3911      0.3024     13.2218     11.3676     13.5174     -0.8640    -45.7990   2026.2017   -999.2500    126.7582     57.3896      0.0000   -999.2500   -999.2500      7.9461      6.9233    251.5266
  3073.0000      9.5562     18.8797     47.3745      2.3872      0.2935     13.3268     11.8919     17.3224    -10.2494    -45.7691   1998.6069   -999.2500    126.6686     57.7976      0.0000   -999.2500   -999.2500      7.9391      7.2119    251.3546
  3073.5000     10.0120     19.4404     45.2882      2.3776      0.2830     13.2835     12.1311     21.0933    -18.0749    -45.6139   1971.1544   -999.2500    126.5789     58.1182      0.0000   -999.2500   -999.2500      7.9233      7.4386    251.1824
  3074.0000      9.8346     20.0414     48.5618      2.3673      0.2759     13.3109     11.8359     16.6865     -8.8342    -45.1247   1956.2155   -999.2500    126.4901     58.0771      0.0000   -999.2500   -999.2500      7.9219      7.4096    251.0111
  3074.5000      8.9773     20.4036     58.4974      2.3611      0.2732     13.4842     11.5104     15.7035     -5.9555    -44.1006   1952.9095   -999.2500    126.4014     57.6359      0.0000   -999.2500   -999.2500      7.9281      7.0975    250.8399
  3075.0000      8.1982     20.1628     65.2884      2.3652      0.2753     13.6861     11.2747     17.6894    -10.0291    -42.5383   1956.2607   -999.2500    126.3126     57.1153      0.0000   -999.2500   -999.2500      7.9327      6.7293    250.6687
  3075.5000      7.9945     19.4415     66.6506      2.3775      0.2803     13.8347     10.9124     16.1764     -6.1119    -40.6758   1961.6118   -999.2500    126.2235     57.0028      0.0000   -999.2500   -999.2500      7.9423      6.6498    250.4971
  3076.0000      7.8905     19.3798     63.7037      2.3786      0.2807     13.4206     10.9014     10.6384      9.0805    -38.8834   1962.1809   -999.2500    126.1344     57.5781      0.0000   -999.2500   -999.2500      7.9698      7.0567    250.3254
  3076.5000      7.6812     20.8885     58.5141      2.3528      0.2720     11.8239     11.3516     12.1721     -1.1344    -37.4387   1956.4816   -999.2500    126.0440     58.6118      0.0000   -999.2500   -999.2500      7.9529      7.7877    250.1525
  3077.0000      7.8372     23.3831     56.0035      2.3101      0.2586      9.6302     10.6250     20.4266    -29.3906    -36.3640   1950.8612   -999.2500    125.9536     59.4780      0.0000   -999.2500   -999.2500      7.9336      8.4003    249.9796
  3077.5000      8.8709     25.7209     60.6699      2.2702      0.2476      7.7259      8.1392     27.7348    -49.9571    -35.5613   1951.0405   -999.2500    125.8641     59.8199      0.0000   -999.2500   -999.2500      7.9423      8.6421    249.8076
  3078.0000     10.0887     27.6919     62.0913      2.2365      0.2400      6.2892      5.8428     10.8459    -21.3005    -35.0959   1957.1531   -999.2500    125.7750     60.1222      0.0000   -999.2500   -999.2500      8.0458      8.8559    249.6361
  3078.5000     11.5990     30.1127     54.8879      2.1951      0.2290      5.3226      4.4326      6.0634     -5.0931    -35.1514   1958.5647   -999.2500    125.6834     61.6117      0.0000   -999.2500   -999.2500      8.1747      9.9093    249.4620
  3079.0000     13.8277     33.9506     54.0497      2.1294      0.2047      4.6322      3.6371      4.8215     -1.5655    -35.6262   1937.2766   -999.2500    125.5855     65.5613      0.0000   -999.2500   -999.2500      8.2590     12.7025    249.2815
  3079.5000     15.6863     39.3457     68.3242      2.0372      0.1665      4.0679      3.2160      3.7718      2.9541    -36.0849   1894.2798   -999.2500    125.4839     72.3056      0.0000   -999.2500   -999.2500      8.4856     17.4721    249.0975
  3080.0000     17.5041     45.0783     87.4407      1.9392      0.1281      3.5960      3.0091      3.7201     -1.3259    -36.2169   1856.5979   -999.2500    125.3746     80.6893      0.0000   -999.2500   -999.2500      8.6621     23.4012    248.9057
  3080.5000     20.1001     49.6324    103.4324      1.8613      0.1013      3.2331      2.8923      3.7835     -6.1455    -36.0455   1839.2925   -999.2500    125.2556     88.7855      0.0000   -999.2500   -999.2500      8.8634     29.1269    248.7042
  3081.0000     22.7318     52.7319    120.3484      1.8083      0.0834      2.9443      2.8208      3.8674    -10.6585    -35.7205   1828.6296   -999.2500    125.1276     95.3676      0.0000   -999.2500   -999.2500      8.9245     33.7819    248.4937
  3081.5000     24.9517     54.8862    130.5650      1.7714      0.0682      2.7448      2.7423      4.1756    -16.3989    -35.3740   1812.3986   -999.2500    124.9929    100.4041      0.0000   -999.2500   -999.2500      8.9158     37.3438    248.2765
  3082.0000     26.8033     56.4205    129.8497      1.7452      0.0546      2.6436      2.6529      4.2337    -18.4073    -35.1434   1792.4095   -999.2500    124.8586    103.9683      0.0000   -999.2500   -999.2500      8.8817     39.8644    248.0596
  3082.5000     28.4724     57.4556    126.3155      1.7275      0.0443      2.6061      2.6036      4.0287    -17.0254    -35.1597   1775.2950   -999.2500    124.7254    105.2546      0.0000   -999.2500   -999.2500      8.9835     40.7741    247.8439
  3083.0000     31.2791     57.7640    120.1006      1.7222      0.0430      2.6081      2.5983      3.9616    -16.3386    -35.4092   1775.8542   -999.2500    124.5907    103.9591      0.0000   -999.2500   -999.2500      9.0341     39.8579    247.6268
  3083.5000     32.0336     56.9768    117.4226      1.7357      0.0556      2.6306      2.6193      3.9123    -15.5136    -35.6718   1803.7980   -999.2500    124.4499    101.8238      1.0000   -999.2500   -999.2500      8.8715     38.3478    247.4035
  3084.0000     29.2614     55.3331    126.2478      1.7638      0.0761      2.6220      2.6920      3.8701    -15.2176    -35.7538   1844.7273   -999.2500    124.3150    100.6890      0.0000   -999.2500   -999.2500      8.8576     37.5453    247.1861
  3084.5000     28.4525     53.3820    136.5205      1.7972      0.0956      2.5680      2.7819      4.1203    -18.4807    -35.7396   1878.7362   -999.2500    124.1834    100.3750      0.0000   -999.2500   -999.2500      8.6113     37.3232    246.9721
  3085.0000     30.6783     51.5241    135.6389      1.8289      0.1104      2.5216      2.7612      4.5973    -23.4739    -35.8961   1898.7102   -999.2500    124.0565     99.7918      0.0000   -999.2500   -999.2500      8.2845     36.9107    246.7626
  3085.5000     31.5339     50.5247    123.2596      1.8460      0.1159      2.5121      2.6367      4.6601    -24.1523    -36.3833   1901.4398   -999.2500    123.9476     98.6582      0.0000   -999.2500   -999.2500      8.2501     36.1091    246.5713
  3086.0000     30.8144     51.2184    109.8581      1.8342      0.1088      2.5421      2.5691      4.1474    -19.1327    -37.1834   1888.8218   -999.2500    123.8462     97.5924      0.0000   -999.2500   -999.2500      8.7031     35.3553    246.3874
  3086.5000     31.2985     53.0520    100.9413      1.8028      0.0954      2.6445      2.6202      4.0284    -16.4503    -38.2462   1872.7887   -999.2500    123.7317     97.4223      0.0000   -999.2500   -999.2500      8.9205     35.2350    246.1904
  3087.0000     32.9551     54.4790     95.9193      1.7784      0.0849      2.8243      2.7705      4.0561    -14.1479    -39.5843   1860.4642   -999.2500    123.5991     98.4346      0.0000   -999.2500   -999.2500      8.9436     35.9509    245.9752
  3087.5000     33.7602     54.6431    103.9946      1.7756      0.0807      3.0171      3.1084      3.9972    -10.9953    -41.2821   1849.2830   -999.2500    123.4638     99.5905      0.0000   -999.2500   -999.2500      8.9348     36.7684    245.7574
  3088.0000     32.4586     53.0591    119.4011      1.8027      0.0856      3.1815      3.7234      4.7318    -15.5151    -43.4955   1840.8450   -999.2500    123.3273     98.8463      0.0000   -999.2500   -999.2500      8.3879     36.2421    245.5384
  3088.5000     28.0552     48.9864    120.3063      1.8723      0.1049      3.4055      4.4010      8.6504    -36.4365    -46.4236   1841.0232   -999.2500    123.2043     95.1214      0.0000   -999.2500   -999.2500      7.8583     33.6077    245.3330
  3089.0000     22.8681     42.9491    106.9817      1.9756      0.1356      3.7047      4.8572      7.3645    -26.8555    -50.2019   1848.2391   -999.2500    123.1122     89.7783      0.0000   -999.2500   -999.2500      7.7521     29.8290    245.1583
  3089.5000     21.6814     38.2814     92.5583      2.0554      0.1590      4.0890      5.2652      9.2875    -32.0655    -54.7009   1852.6420   -999.2500    123.0299     85.4162      0.0000   -999.2500   -999.2500      7.6942     26.7441    244.9936
  3090.0000     23.3576     38.8676     87.0409      2.0454      0.1529      4.6735      5.7373     19.2654    -55.3627    -59.4177   1841.7905   -999.2500    122.9497     82.9711      0.0000   -999.2500   -999.2500      7.6210     25.0149    244.8308
  3090.5000     22.8992     44.2149     84.5937      1.9539      0.1181      5.4173      6.2677     24.5514    -59.0668    -63.7236   1810.9358   -999.2500    122.8730     80.7839      0.0000   -999.2500   -999.2500      7.6155     23.4681    244.6716
  3091.0000     20.5044     49.7894     69.8620      1.8586      0.0816      5.9557      7.0318     33.1539    -67.1043    -67.2332   1778.5670   -999.2500    122.7973     76.9711      0.0000   -999.2500   -999.2500      7.6114     20.7716    244.5135
  3091.5000     18.3719     51.2878     51.7400      1.8330      0.0752      6.1720      8.0135     48.1955    -80.3323    -69.8665   1780.7471   -999.2500    122.7217     71.5941      0.0000   -999.2500   -999.2500      7.6288     16.9690    244.3554
  3092.0000     15.5335     47.2804     41.9676      1.9015      0.1099      6.0957      8.6450     48.5769    -81.1267    -71.7131   1831.1572   -999.2500    122.6459     65.9561      0.0000   -999.2500   -999.2500      7.6370     12.9817    244.1971
  3092.5000     12.6776     39.9202     36.0625      2.0274      0.1651      5.8039      8.2937     35.2561    -70.5163    -72.9622   1898.6532   -999.2500    122.5694     61.2166      0.0000   -999.2500   -999.2500      7.6292      9.6298    244.0381
  3093.0000     11.9426     33.4890     31.7082      2.1373      0.2077      5.5514      7.3459     19.4179    -48.9422    -73.7710   1939.9611   -999.2500    122.4930     58.1856      0.0000   -999.2500   -999.2500      7.6158      7.4863    243.8792
  3093.5000     12.3308     31.0558     33.2000      2.1789      0.2194      5.4747      6.4801     12.3953    -31.9410    -74.0722   1940.6227   -999.2500    122.4171     57.3650      0.0000   -999.2500   -999.2500      7.6152      6.9060    243.7208
  3094.0000     12.7087     31.9587     35.5915      2.1635      0.2090      5.4330      5.9677     11.4239    -29.0500    -73.6307   1919.8307   -999.2500    122.3415     58.9084      0.0000   -999.2500   -999.2500      7.6176      7.9974    243.5627
  3094.5000     13.6607     33.5258     35.8489      2.1367      0.1977      5.3498      5.7745     14.4632    -38.8739    -72.3193   1906.7979   -999.2500    122.2657     62.0833      0.0000   -999.2500   -999.2500      7.6158     10.2428    243.4044
  3095.0000     14.8764     34.2735     38.5015      2.1239      0.1957      5.2924      5.7789     16.9200    -45.4270    -70.2448   1911.8588   -999.2500    122.1901     64.7099      0.0000   -999.2500   -999.2500      7.6246     12.1004    243.2463
  3095.5000     16.1043     34.7902     41.5356      2.1151      0.1954      5.2770      5.9111     18.8518    -49.7667    -67.6401   1919.0217   -999.2500    122.1142     64.8205      1.0000   -999.2500   -999.2500      7.6457     12.1786    243.0880
  3096.0000     15.7818     36.3122     39.3976      2.0891      0.1854      5.4075      6.1784     27.3324    -63.3314    -64.6904   1909.5315   -999.2500    122.0377     62.7463      1.0000   -999.2500   -999.2500      7.6675     10.7116    242.9290
  3096.5000     14.1868     39.0259     36.7756      2.0427      0.1652      5.7601      6.5573     26.9923    -60.3726    -61.4807   1884.6124   -999.2500    121.9601     60.1718      0.0000   -999.2500   -999.2500      7.6468      8.8910    242.7689
  3097.0000     13.2514     42.0080     35.0367      1.9917      0.1432      6.3407      6.9966     20.9911    -46.7907    -58.1088   1858.5175   -999.2500    121.8827     58.1045      0.0000   -999.2500   -999.2500      7.6567      7.4289    242.6089
  3097.5000     12.4410     44.1865     31.3095      1.9544      0.1275      7.0379      7.6026     15.7096    -31.3849    -54.7336   1840.9375   -999.2500    121.8058     56.8727      0.0000   -999.2500   -999.2500      7.7353      6.5578    242.4496
  3098.0000     11.8211     44.9776     28.7168      1.9409      0.1214      7.7655      8.5844     12.7285    -19.3150    -51.4661   1833.2163   -999.2500    121.7267     56.8930      0.0000   -999.2500   -999.2500      7.7933      6.5721    242.2880
  3098.5000     11.3382     44.6899     27.6479      1.9458      0.1223      8.4709      9.9610     12.4304    -14.9900    -48.3574   1831.7606   -999.2500    121.6442     58.3160      0.0000   -999.2500   -999.2500      7.8007      7.5785    242.1230
  3099.0000     10.9628     44.3495     29.7701      1.9516      0.1238      9.0073     11.5829     14.5833    -18.8334    -45.4657   1831.3347   -999.2500    121.5608     60.4955      0.0000   -999.2500   -999.2500      7.7996      9.1199    241.9570
  3099.5000     10.8182     44.5372     38.2537      1.9484      0.1220      9.1865     13.0770     18.1667    -26.6514    -42.7878   1828.3711   -999.2500    121.4773     62.1250      0.0000   -999.2500   -999.2500      7.8022     10.2723    241.7911
  3100.0000     10.6455     44.9362     45.1283      1.9416      0.1177      9.1404     13.0992     22.4022    -35.0390    -40.2447   1820.5349   -999.2500    121.3939     62.0588      0.0000   -999.2500   -999.2500      7.7975     10.2255    241.6252
  3100.5000     10.2217     45.2396     44.8321      1.9364      0.1126      8.8051     11.2347     27.1202    -43.9703    -37.8562   1808.7474   -999.2500    121.3104     60.4742      0.0000   -999.2500   -999.2500      7.7895      9.1048    241.4592
  3101.0000      8.6943     45.5666     41.4371      1.9308      0.1093      8.3930      8.6790     22.1110    -37.8620    -35.8206   1803.1444   -999.2500    121.2273     58.8192      0.0000   -999.2500   -999.2500      7.7735      7.9344    241.2937
  3101.5000      8.1193     46.1650     42.6100      1.9206      0.1104      8.4875      6.8190     11.8458    -13.0308    -34.3857   1815.9100   -999.2500    121.1446     58.6991      0.0000   -999.2500   -999.2500      7.7750      7.8494    241.1285
  3102.0000      9.7687     47.3953     49.5239      1.8995      0.1134      8.9991      6.2349      5.9079     16.4485    -33.6723   1844.2994   -999.2500    121.0626     61.0674      0.0000   -999.2500   -999.2500      7.8103      9.5243    240.9640
  3102.5000     12.1359     49.4831     62.8066      1.8638      0.1117      9.4467      6.9353      5.0463     24.5079    -33.5775   1871.1465   -999.2500    120.9793     65.5695      0.0000   -999.2500   -999.2500      7.8304     12.7083    240.7982
  3103.0000     14.8425     51.8168     89.2862      1.8239      0.1039      9.7418      8.6726     11.7606     -7.3613    -33.8257   1881.7889   -999.2500    120.8948     70.2963      0.0000   -999.2500   -999.2500      7.8004     16.0511    240.6311
  3103.5000     16.5256     53.3568    120.4670      1.7976      0.0935     10.0275     10.4578     27.8177    -39.8814    -34.1749   1871.3207   -999.2500    120.8107     72.7918      0.0000   -999.2500   -999.2500      7.7877     17.8160    240.4645
  3104.0000     16.1934     53.7304    121.4641      1.7912      0.0835     10.6642     11.7789     33.1266    -44.3025    -34.6067   1844.2518   -999.2500    120.7278     71.6215      0.0000   -999.2500   -999.2500      7.7788     16.9883    240.2991
  3104.5000     14.6947     53.0657     91.0279      1.8026      0.0776     12.2929     13.7759     34.5090    -40.3450    -35.2143   1815.0045   -999.2500    120.6450     67.2023      0.0000   -999.2500   -999.2500      7.7737     13.8630    240.1339
  3105.0000     12.1292     51.1909     59.3813      1.8346      0.0827     14.9402     17.3864     39.1407    -37.6445    -35.8801   1803.2466   -999.2500    120.5627     61.5618      0.0000   -999.2500   -999.2500      7.7713      9.8740    239.9691
  3105.5000      8.9047     47.6989     37.5064      1.8943      0.1056     17.0702     22.0318     44.2120    -37.1970    -36.2440   1823.5591   -999.2500    120.4805     56.9784      0.0000   -999.2500   -999.2500      7.7833      6.6325    239.8043
  3106.0000      6.3932     42.5762     28.6326      1.9819      0.1450     16.4666     24.1486     43.6539    -38.1077    -36.0611   1873.2089   -999.2500    120.3980     54.4369      0.0000   -999.2500   -999.2500      7.7893      4.8351    239.6394
  3106.5000      5.6181     36.6736     26.1180      2.0829      0.1895     13.1032     19.7978     45.7004    -48.8288    -35.4231   1929.1981   -999.2500    120.3151     53.4920      0.0000   -999.2500   -999.2500      7.7794      4.1669    239.4740
  3107.0000      5.5722     31.4191     19.3035      2.1727      0.2258      9.6309     12.4413     51.6716    -65.6628    -34.5867   1968.8678   -999.2500    120.2323     53.3276      0.0000   -999.2500   -999.2500      7.7660      4.0506    239.3087
  3107.5000      5.7793     27.8290     14.0561      2.2341      0.2486      7.4152      7.6308     27.6078    -51.3817    -33.7740   1989.3447   -999.2500    120.1501     53.7297      0.0000   -999.2500   -999.2500      7.7806      4.3350    239.1440
  3108.0000      6.4234     26.1247     14.4339      2.2633      0.2585      6.1120      5.3866      6.8393     -4.3949    -33.1701   1995.9385   -999.2500    120.0681     55.2919      0.0000   -999.2500   -999.2500      7.8790      5.4398    238.9795
  3108.5000      7.9102     26.0060     23.0497      2.2653      0.2575      5.2534      4.3752      4.6772      4.5410    -32.9610   1990.2472   -999.2500    119.9834     58.7351      0.0000   -999.2500   -999.2500      7.9897      7.8749    238.8123
  3109.0000     10.3808     26.6622     44.1862      2.2541      0.2499      4.6603      3.8643      4.5719      0.7484    -33.3501   1974.3409   -999.2500    119.8934     63.9549      0.0000   -999.2500   -999.2500      8.0272     11.5664    238.6398
  3109.5000     12.8191     27.0485     75.0068      2.2475      0.2418      4.2496      3.5951      4.4371     -1.6876    -34.5264   1952.6577   -999.2500    119.8005     69.8230      0.0000   -999.2500   -999.2500      8.0198     15.7164    238.4644
  3110.0000     14.3521     26.3184     98.2574      2.2600      0.2403      3.9518      3.5679      4.3174     -3.4583    -36.5250   1935.7406   -999.2500    119.7073     74.8274      0.0000   -999.2500   -999.2500      8.0018     19.2556    238.2888
  3110.5000     15.9939     24.0330    103.4085      2.2990      0.2488      3.7827      3.7463      4.9732    -10.6951    -39.0801   1928.0065   -999.2500    119.6149     77.7962      0.0000   -999.2500   -999.2500      7.9336     21.3552    238.1138
  3111.0000     18.1384     20.4519    101.0178      2.3603      0.2597      3.7622      3.9534      7.1177    -24.9214    -41.6949   1907.5560   -999.2500    119.5241     78.2975      0.0000   -999.2500   -999.2500      7.8432     21.7097    237.9406
  3111.5000     18.0155     16.3955     95.1693      2.4296      0.2624      3.8932      4.0888      7.4367    -25.2964    -43.9007   1852.8375   -999.2500    119.4375     76.7173      1.0000   -999.2500   -999.2500      7.8283     20.5922    237.7715
  3112.0000     17.6091     12.7953     75.8975      2.4912      0.2545      4.1727      4.2592      6.3026    -16.1189    -45.3670   1773.0582   -999.2500    119.3531     73.9736      1.0000   -999.2500   -999.2500      7.8247     18.6518    237.6045
  3112.5000     20.2297     10.2520     52.3050      2.5347      0.2384      4.6405      4.5868      6.6754    -14.2117    -45.8525   1687.0796   -999.2500    119.2682     71.0349      0.0000   -999.2500   -999.2500      7.7973     16.5735    237.4371
  3113.0000     22.4889      8.5490     44.0591      2.5638      0.2200      5.2369      5.1226      6.3766     -7.6960    -45.3198   1610.1268   -999.2500    119.1846     68.5927      0.0000   -999.2500   -999.2500      7.7933     14.8463    237.2711
  3113.5000     20.8309      7.1320     40.1522      2.5880      0.2099      5.8428      5.9181      6.8452     -6.1884    -44.1170   1562.9518   -999.2500    119.1014     66.8712      0.0000   -999.2500   -999.2500      7.7937     13.6289    237.1054
  3114.0000     18.3629      6.0944     31.1953      2.6058      0.2142      6.5258      6.9728      9.7086    -15.5275    -42.9116   1561.1938   -999.2500    119.0183     65.6461      0.0000   -999.2500   -999.2500      7.8108     12.7625    236.9398
  3114.5000     18.1620      5.8298     27.9909      2.6103      0.2300      7.3778      8.3024     14.0558    -25.1938    -42.3388   1601.8638   -999.2500    118.9349     64.6101      0.0000   -999.2500   -999.2500      7.8311     12.0298    236.7738
  3115.0000     18.0602      6.2353     30.7822      2.6034      0.2490      8.3846     10.1976     19.0288    -32.0337    -42.6133   1662.1733   -999.2500    118.8503     63.6044      0.0000   -999.2500   -999.2500      7.8316     11.3185    236.6068
  3115.5000     14.9902      6.9431     33.9038      2.5913      0.2598      9.7132     12.7437     38.9934    -54.3265    -43.5090   1704.3967   -999.2500    118.7655     62.4490      0.0000   -999.2500   -999.2500      7.7983     10.5014    236.4395
  3116.0000     11.1328      7.7689     37.0767      2.5772      0.2563     11.4593     15.3430     42.7418    -51.4526    -44.7313   1705.4238   -999.2500    118.6815     60.8899      0.0000   -999.2500   -999.2500      7.7883      9.3988    236.2730
  3116.5000      8.8183      8.8924     36.8788      2.5579      0.2451     13.2090     17.5525     36.0181    -39.2086    -46.1692   1687.8627   -999.2500    118.5985     58.8563      0.0000   -999.2500   -999.2500      7.7890      7.9606    236.1075
  3117.0000      7.9600     10.6813     36.1612      2.5273      0.2385     14.6788     18.8395     38.7741    -37.9665    -47.7527   1693.2961   -999.2500    118.5156     56.6283      0.0000   -999.2500   -999.2500      7.7860      6.3850    235.9421
  3117.5000      7.1485     13.1531     41.6015      2.4851      0.2404     15.6534     18.8212     33.2935    -29.4977    -49.2683   1734.5178   -999.2500    118.4327     54.7392      0.0000   -999.2500   -999.2500      7.7855      5.0489    235.7767
  3118.0000      5.9955     16.1787     49.3849      2.4333      0.2452     15.8979     18.2190     27.7871    -21.8254    -50.4763   1793.9554   -999.2500    118.3499     53.6432      0.0000   -999.2500   -999.2500      7.7922      4.2738    235.6114
  3118.5000      5.3358     19.9391     52.3541      2.3690      0.2442     16.0226     17.2692     24.0320    -15.8452    -51.3140   1848.0626   -999.2500    118.2670     53.3935      0.0000   -999.2500   -999.2500      7.7973      4.0972    235.4460
  3119.0000      5.4977     24.5143     52.8754      2.2908      0.2339     16.2011     16.6914     20.9014     -9.9567    -51.8950   1885.1775   -999.2500    118.1837     53.7206      0.0000   -999.2500   -999.2500      7.8020      4.3286    235.2802
  3119.5000      6.1180     29.7447     55.4706      2.2014      0.2154     16.5164     16.9626     20.4391     -8.3291    -52.3704   1906.1595   -999.2500    118.1003     54.3074      0.0000   -999.2500   -999.2500      7.7953      4.7436    235.1143
  3120.0000      6.5246     35.5339     57.8922      2.1024      0.1894     16.7226     17.5442     24.7532    -15.3295    -52.7811   1910.5613   -999.2500    118.0169     54.8705      0.0000   -999.2500   -999.2500      7.7880      5.1418    234.9484
  3120.5000      6.9207     41.6890     53.6288      1.9971      0.1554     17.0098     17.6353     30.5450    -22.8817    -53.0233   1893.8959   -999.2500    117.9339     55.1780      0.0000   -999.2500   -999.2500      7.7918      5.3593    234.7829
  3121.0000      7.7668     47.9588     48.7281      1.8899      0.1145     17.6660     17.5892     29.4120    -19.9248    -53.0228   1856.5448   -999.2500    117.8509     55.1897      0.0000   -999.2500   -999.2500      7.7925      5.3675    234.6174
  3121.5000      8.5190     54.1192     47.0578      1.7846      0.0705     18.6164     18.1524     25.8193    -12.7844    -52.9141   1808.3003   -999.2500    117.7678     55.0620      0.0000   -999.2500   -999.2500      7.7980      5.2772    234.4519
  3122.0000      8.3912     59.6473     44.8652      1.6900      0.0305     19.7446     19.6194     28.8391    -14.8080    -52.9754   1764.3735   -999.2500    117.6846     54.9084      0.0000   -999.2500   -999.2500      7.8016      5.1686    234.2861
  3122.5000      7.6910     64.1097     44.8828      1.6137     -0.0016     21.0972     21.1838     35.1154    -19.9146    -53.4199   1730.2609   -999.2500    117.6012     54.7195      0.0000   -999.2500   -999.2500      7.8050      5.0350    234.1202
  3123.0000      6.9282     67.7679     49.8753      1.5512     -0.0300     22.7573     21.6202     41.1491    -23.1516    -54.2993   1696.5367   -999.2500    117.5176     54.4935      0.0000   -999.2500   -999.2500      7.8098      4.8752    233.9541
  3123.5000      6.5609     71.0104     53.2844      1.4957     -0.0581     24.0115     21.7004     35.9152    -15.7373    -55.5670   1658.7119   -999.2500    117.4338     54.2725      0.0000   -999.2500   -999.2500      7.8145      4.7189    233.7879
  3124.0000      6.4804     73.7009     47.6817      1.4497     -0.0818     24.2560     22.0418     36.2017    -15.6519    -57.1546   1626.7843   -999.2500    117.3499     54.1140      0.0000   -999.2500   -999.2500      7.8248      4.6068    233.6215
  3124.5000      6.3395     75.4311     44.8326      1.4201     -0.0950     24.3673     22.3752     31.9989    -10.6495    -59.0439   1612.3809   -999.2500    117.2656     54.0525      0.0000   -999.2500   -999.2500      7.8325      4.5633    233.4547
  3125.0000      5.8959     75.8300     50.7113      1.4133     -0.0930     23.0671     22.1130     33.2065    -14.2406    -61.3404   1623.5100   -999.2500    117.1809     54.0693      0.0000   -999.2500   -999.2500      7.8102      4.5751    233.2874
  3125.5000      5.5828     74.7937     55.3574      1.4310     -0.0757     20.2546     20.9404     52.0765    -36.9106    -64.1658   1659.4968   -999.2500    117.0965     54.1312      0.0000   -999.2500   -999.2500      7.7988      4.6189    233.1206
  3126.0000      6.1107     72.9213     62.4696      1.4630     -0.0535     16.7780     18.2310     74.9167    -58.4855    -67.4115   1699.2096   -999.2500    117.0130     54.1871      0.0000   -999.2500   -999.2500      7.7750      4.6585    232.9547
  3126.5000      7.1925     71.1956     67.0813      1.4926     -0.0394     13.5434     15.0730     48.7416    -50.0556    -70.6627   1717.0234   -999.2500    116.9301     54.1540      0.0000   -999.2500   -999.2500      7.7374      4.6351    232.7892
  3127.0000      7.4001     70.0347     62.4301      1.5124     -0.0355     11.0098     12.2520     27.0476    -35.1313    -73.4376   1712.3406   -999.2500    116.8488     54.0719      0.0000   -999.2500   -999.2500      7.7097      4.5770    232.6254
  3127.5000      7.3696     69.0876     60.1778      1.5286     -0.0338      8.9836      9.9828     19.9395    -31.1635    -75.5673   1704.0857   -999.2500    116.7686     54.2028      0.0000   -999.2500   -999.2500      7.6638      4.6696    232.4627
  3128.0000      8.3547     67.8969     57.5166      1.5490     -0.0290      7.3289      8.1381     18.3808    -35.9393    -77.3024   1701.4730   -999.2500    116.6903     54.8228      0.0000   -999.2500   -999.2500      7.6818      5.1081    232.3019
  3128.5000      9.3534     66.3411     47.2396      1.5756     -0.0230      6.0378      6.6913     17.2650    -41.0660    -78.9808   1697.4138   -999.2500    116.6125     55.9560      0.0000   -999.2500   -999.2500      7.6949      5.9095    232.1416
  3129.0000     10.4900     64.3088     39.0430      1.6103     -0.0147      5.0431      5.5712     13.7541    -39.2161    -80.6483   1693.6880   -999.2500    116.5332     57.3816      1.0000   -999.2500   -999.2500      7.6131      6.9177    231.9798
  3129.5000     12.4654     61.5169     36.9085      1.6581      0.0035      4.3135      4.6906     12.4071    -41.2952    -82.0947   1708.6395   -999.2500    116.4562     58.8488      0.0000   -999.2500   -999.2500      7.5796      7.9553    231.8204
